address	size	type	bind	section	name
0x0	0	STT_NOTYPE	STB_LOCAL	SHN_UNDEF	
0x400238	0	STT_SECTION	STB_LOCAL	1	
0x400254	0	STT_SECTION	STB_LOCAL	2	
0x400274	0	STT_SECTION	STB_LOCAL	3	
0x400298	0	STT_SECTION	STB_LOCAL	4	
0x4002e0	0	STT_SECTION	STB_LOCAL	5	
0x4017c8	0	STT_SECTION	STB_LOCAL	6	
0x402052	0	STT_SECTION	STB_LOCAL	7	
0x402210	0	STT_SECTION	STB_LOCAL	8	
0x402320	0	STT_SECTION	STB_LOCAL	9	
0x4023f8	0	STT_SECTION	STB_LOCAL	10	
0x403820	0	STT_SECTION	STB_LOCAL	11	
0x403840	0	STT_SECTION	STB_LOCAL	12	
0x4045c0	0	STT_SECTION	STB_LOCAL	13	
0x631664	0	STT_SECTION	STB_LOCAL	14	
0x631680	0	STT_SECTION	STB_LOCAL	15	
0x6818ec	0	STT_SECTION	STB_LOCAL	16	
0x68b6b0	0	STT_SECTION	STB_LOCAL	17	
0x8c4e90	0	STT_SECTION	STB_LOCAL	18	
0x8c4e98	0	STT_SECTION	STB_LOCAL	19	
0x8c4ea0	0	STT_SECTION	STB_LOCAL	20	
0x8c6a30	0	STT_SECTION	STB_LOCAL	21	
0x8c6c40	0	STT_SECTION	STB_LOCAL	22	
0x8c8000	0	STT_SECTION	STB_LOCAL	23	
0x8c86e0	0	STT_SECTION	STB_LOCAL	24	
0x8ce1c0	0	STT_SECTION	STB_LOCAL	25	
0x0	0	STT_SECTION	STB_LOCAL	26	
0x0	0	STT_SECTION	STB_LOCAL	27	
0x0	0	STT_SECTION	STB_LOCAL	28	
0x0	0	STT_SECTION	STB_LOCAL	29	
0x0	0	STT_SECTION	STB_LOCAL	30	
0x0	0	STT_SECTION	STB_LOCAL	31	
0x0	0	STT_SECTION	STB_LOCAL	32	
0x0	0	STT_SECTION	STB_LOCAL	33	
0x0	0	STT_FILE	STB_LOCAL	SHN_ABS	lua1.c
0x415a90	153	STT_FUNC	STB_LOCAL	13	index2addr
0x415b30	35	STT_FUNC	STB_LOCAL	13	getS
0x415b60	26	STT_FUNC	STB_LOCAL	13	dofilecont
0x415b80	55	STT_FUNC	STB_LOCAL	13	luaB_corunning
0x415bc0	168	STT_FUNC	STB_LOCAL	13	DumpString
0x415c70	378	STT_FUNC	STB_LOCAL	13	reallymarkobject
0x415df0	45	STT_FUNC	STB_LOCAL	13	math_modf
0x415e20	31	STT_FUNC	STB_LOCAL	13	math_deg
0x415e40	288	STT_FUNC	STB_LOCAL	13	mainposition
0x415f60	100	STT_FUNC	STB_LOCAL	13	getF
0x415fd0	32	STT_FUNC	STB_LOCAL	13	l_alloc
0x415ff0	56	STT_FUNC	STB_LOCAL	13	os_clock
0x416030	923	STT_FUNC	STB_LOCAL	13	getobjname
0x4163d0	91	STT_FUNC	STB_LOCAL	13	kname
0x416430	96	STT_FUNC	STB_LOCAL	13	adjustlocalvars.isra.24
0x416490	441	STT_FUNC	STB_LOCAL	13	match_class.part.33
0x416650	104	STT_FUNC	STB_LOCAL	13	luaH_getint.part.53
0x4166c0	252	STT_FUNC	STB_LOCAL	13	findlocal.isra.42.constprop.156
0x4167c0	1146	STT_FUNC	STB_LOCAL	13	luaO_str2d.part.50
0x416c40	36	STT_FUNC	STB_LOCAL	13	db_getregistry
0x416c70	43	STT_FUNC	STB_LOCAL	13	lua_remove.constprop.177
0x416ca0	29	STT_FUNC	STB_LOCAL	13	freeexp.isra.6.part.7
0x416cc0	733	STT_FUNC	STB_LOCAL	13	matchbracketclass
0x416fa0	167	STT_FUNC	STB_LOCAL	13	clearkeys.constprop.207
0x417050	294	STT_FUNC	STB_LOCAL	13	clearvalues
0x417180	133	STT_FUNC	STB_LOCAL	13	luaV_tonumber.part.56
0x417210	1574	STT_FUNC	STB_LOCAL	13	DumpFunction
0x417840	487	STT_FUNC	STB_LOCAL	13	traverseephemeron
0x417a30	87	STT_FUNC	STB_LOCAL	13	lua_rawgeti.constprop.175
0x417a90	104	STT_FUNC	STB_LOCAL	13	db_getuservalue
0x63438c	4	STT_OBJECT	STB_LOCAL	15	version.3774
0x420750	7	STT_FUNC	STB_LOCAL	13	growstack
0x4190a0	132	STT_FUNC	STB_LOCAL	13	lua_load.part.62
0x634260	256	STT_OBJECT	STB_LOCAL	15	log_2.9923
0x6343a0	40	STT_OBJECT	STB_LOCAL	15	dummynode_
0x419a50	1935	STT_FUNC	STB_LOCAL	13	propagatemark
0x41dab0	62	STT_FUNC	STB_LOCAL	13	luaC_newobj.constprop.194
0x41c710	108	STT_FUNC	STB_LOCAL	13	luaD_call.constprop.198
0x41cd80	2249	STT_FUNC	STB_LOCAL	13	singlestep
0x41e160	354	STT_FUNC	STB_LOCAL	13	sweeplist.constprop.204
0x41e550	354	STT_FUNC	STB_LOCAL	13	sweeplist
0x41e6c0	303	STT_FUNC	STB_LOCAL	13	sweeplist.constprop.203
0x41dd60	41	STT_FUNC	STB_LOCAL	13	luaM_realloc_.constprop.195
0x41e7f0	107	STT_FUNC	STB_LOCAL	13	entersweep
0x41d690	322	STT_FUNC	STB_LOCAL	13	luaC_fullgc.constprop.196
0x41e0b0	162	STT_FUNC	STB_LOCAL	13	freeobj
0x41e460	216	STT_FUNC	STB_LOCAL	13	close_state
0x41f560	443	STT_FUNC	STB_LOCAL	13	internshrstr
0x41f720	133	STT_FUNC	STB_LOCAL	13	seterrorobj
0x43d300	407	STT_FUNC	STB_LOCAL	13	f_parser
0x420030	240	STT_FUNC	STB_LOCAL	13	pcallcont
0x4045c0	78	STT_FUNC	STB_LOCAL	13	resume_error
0x8c5740	464	STT_OBJECT	STB_LOCAL	20	luaX_tokens
0x8c4ea0	240	STT_OBJECT	STB_LOCAL	20	luaT_eventname.12863
0x420310	199	STT_FUNC	STB_LOCAL	13	lua_tolstring.constprop.187
0x4204c0	215	STT_FUNC	STB_LOCAL	13	lua_tolstring.constprop.186
0x4205a0	59	STT_FUNC	STB_LOCAL	13	panic
0x420de0	179	STT_FUNC	STB_LOCAL	13	callTM.isra.75
0x4212f0	135	STT_FUNC	STB_LOCAL	13	get_equalTM.isra.98.constprop.200
0x421a10	315	STT_FUNC	STB_LOCAL	13	unroll
0x421b50	230	STT_FUNC	STB_LOCAL	13	resume
0x421c40	157	STT_FUNC	STB_LOCAL	13	luaD_rawrunprotected.constprop.169
0x421e90	593	STT_FUNC	STB_LOCAL	13	auxresume
0x422780	198	STT_FUNC	STB_LOCAL	13	lexerror
0x423030	126	STT_FUNC	STB_LOCAL	13	save
0x422860	119	STT_FUNC	STB_LOCAL	13	luaK_concat.part.108
0x4229b0	386	STT_FUNC	STB_LOCAL	13	patchlistaux
0x422b40	196	STT_FUNC	STB_LOCAL	13	luaK_code
0x40460e	91	STT_FUNC	STB_LOCAL	13	escerror
0x4230b0	164	STT_FUNC	STB_LOCAL	13	checklimit.part.122
0x423160	277	STT_FUNC	STB_LOCAL	13	newupvalue
0x423280	672	STT_FUNC	STB_LOCAL	13	singlevaraux
0x423520	373	STT_FUNC	STB_LOCAL	13	new_localvar
0x4236a0	339	STT_FUNC	STB_LOCAL	13	closegoto.isra.125
0x423800	167	STT_FUNC	STB_LOCAL	13	findgotos
0x4238b0	291	STT_FUNC	STB_LOCAL	13	findlabel
0x4239e0	707	STT_FUNC	STB_LOCAL	13	leaveblock
0x423cb0	41	STT_FUNC	STB_LOCAL	13	error_expected
0x423ce0	40	STT_FUNC	STB_LOCAL	13	error.isra.128
0x404669	20	STT_FUNC	STB_LOCAL	13	LoadBlock.part.129
0x423d10	244	STT_FUNC	STB_LOCAL	13	LoadInt
0x423fe0	142	STT_FUNC	STB_LOCAL	13	errfile
0x424a70	231	STT_FUNC	STB_LOCAL	13	findindex
0x424ed0	567	STT_FUNC	STB_LOCAL	13	findfield
0x425510	95	STT_FUNC	STB_LOCAL	13	luaD_call.constprop.197
0x4261b0	95	STT_FUNC	STB_LOCAL	13	lua_setfield.constprop.162
0x426b10	286	STT_FUNC	STB_LOCAL	13	pushglobalfuncname
0x427160	139	STT_FUNC	STB_LOCAL	13	lua_rawseti.constprop.172
0x4271f0	881	STT_FUNC	STB_LOCAL	13	f_luaopen
0x427570	157	STT_FUNC	STB_LOCAL	13	luaD_rawrunprotected.constprop.168
0x427b50	430	STT_FUNC	STB_LOCAL	13	close_func
0x427d00	192	STT_FUNC	STB_LOCAL	13	luaX_newstring.constprop.143
0x427f60	406	STT_FUNC	STB_LOCAL	13	addk
0x428210	258	STT_FUNC	STB_LOCAL	13	discharge2reg
0x428320	645	STT_FUNC	STB_LOCAL	13	exp2reg
0x428640	142	STT_FUNC	STB_LOCAL	13	adjust_assign.isra.115
0x428b80	384	STT_FUNC	STB_LOCAL	13	codearith
0x4295b0	93	STT_FUNC	STB_LOCAL	13	lua_createtable.constprop.163
0x429740	126	STT_FUNC	STB_LOCAL	13	luaL_getsubtable.constprop.145
0x4297c0	607	STT_FUNC	STB_LOCAL	13	db_gethook
0x433f80	201	STT_FUNC	STB_LOCAL	13	hookf
0x429ea0	49	STT_FUNC	STB_LOCAL	13	writer_lstrlib
0x42a130	504	STT_FUNC	STB_LOCAL	13	searchpath
0x42a330	489	STT_FUNC	STB_LOCAL	13	loadfunc
0x40467d	59	STT_FUNC	STB_LOCAL	13	checkload.part.80
0x42a570	131	STT_FUNC	STB_LOCAL	13	os_tmpname
0x4046b8	89	STT_FUNC	STB_LOCAL	13	typeerror
0x404711	25	STT_FUNC	STB_LOCAL	13	tag_error
0x42aa00	157	STT_FUNC	STB_LOCAL	13	os_exit
0x42ab20	135	STT_FUNC	STB_LOCAL	13	luaL_checkinteger.constprop.150
0x42abb0	135	STT_FUNC	STB_LOCAL	13	luaL_checknumber.constprop.151
0x42ac40	58	STT_FUNC	STB_LOCAL	13	math_abs
0x42ac80	55	STT_FUNC	STB_LOCAL	13	math_sin
0x42acc0	55	STT_FUNC	STB_LOCAL	13	math_sinh
0x42ad00	55	STT_FUNC	STB_LOCAL	13	math_cos
0x42ad40	55	STT_FUNC	STB_LOCAL	13	math_cosh
0x42ad80	55	STT_FUNC	STB_LOCAL	13	math_tan
0x42adc0	55	STT_FUNC	STB_LOCAL	13	math_tanh
0x42ae00	55	STT_FUNC	STB_LOCAL	13	math_asin
0x42ae40	55	STT_FUNC	STB_LOCAL	13	math_acos
0x42ae80	55	STT_FUNC	STB_LOCAL	13	math_atan
0x42aec0	88	STT_FUNC	STB_LOCAL	13	math_atan2
0x42af20	37	STT_FUNC	STB_LOCAL	13	math_ceil
0x42af50	88	STT_FUNC	STB_LOCAL	13	math_fmod
0x42afb0	91	STT_FUNC	STB_LOCAL	13	math_sqrt
0x42b010	88	STT_FUNC	STB_LOCAL	13	math_pow
0x42b070	195	STT_FUNC	STB_LOCAL	13	math_log
0x42b140	55	STT_FUNC	STB_LOCAL	13	math_exp
0x42b180	41	STT_FUNC	STB_LOCAL	13	math_rad
0x42b1b0	122	STT_FUNC	STB_LOCAL	13	math_frexp
0x42b230	116	STT_FUNC	STB_LOCAL	13	os_difftime
0x42b2b0	37	STT_FUNC	STB_LOCAL	13	math_floor
0x42b2e0	42	STT_FUNC	STB_LOCAL	13	luaL_checklstring.constprop.154
0x42b310	71	STT_FUNC	STB_LOCAL	13	luaL_checktype.constprop.173
0x42b650	232	STT_FUNC	STB_LOCAL	13	luaB_cowrap
0x4336c0	138	STT_FUNC	STB_LOCAL	13	luaB_auxwrap
0x42b740	311	STT_FUNC	STB_LOCAL	13	b_and
0x42b880	319	STT_FUNC	STB_LOCAL	13	b_test
0x42b9c0	308	STT_FUNC	STB_LOCAL	13	b_or
0x42bb00	308	STT_FUNC	STB_LOCAL	13	b_xor
0x42bcd0	81	STT_FUNC	STB_LOCAL	13	luaL_optlstring.constprop.153
0x42bd30	231	STT_FUNC	STB_LOCAL	13	luaB_loadfile
0x42be20	573	STT_FUNC	STB_LOCAL	13	luaB_load
0x433e70	268	STT_FUNC	STB_LOCAL	13	generic_reader
0x42c060	256	STT_FUNC	STB_LOCAL	13	os_execute
0x42c160	294	STT_FUNC	STB_LOCAL	13	math_min
0x42c290	294	STT_FUNC	STB_LOCAL	13	math_max
0x42c3c0	183	STT_FUNC	STB_LOCAL	13	math_ldexp
0x42c480	65	STT_FUNC	STB_LOCAL	13	os_getenv
0x42c4d0	398	STT_FUNC	STB_LOCAL	13	b_arshift
0x42c660	151	STT_FUNC	STB_LOCAL	13	math_randomseed
0x42c700	203	STT_FUNC	STB_LOCAL	13	os_remove
0x42c7d0	288	STT_FUNC	STB_LOCAL	13	b_lrot
0x42c8f0	288	STT_FUNC	STB_LOCAL	13	b_rrot
0x42ca10	171	STT_FUNC	STB_LOCAL	13	b_not
0x42cac0	120	STT_FUNC	STB_LOCAL	13	str_len
0x42cb40	231	STT_FUNC	STB_LOCAL	13	os_rename
0x42cc30	336	STT_FUNC	STB_LOCAL	13	b_rshift
0x42cd80	336	STT_FUNC	STB_LOCAL	13	b_lshift
0x42ced0	154	STT_FUNC	STB_LOCAL	13	searcher_preload
0x42cf70	228	STT_FUNC	STB_LOCAL	13	str_reverse
0x42d060	377	STT_FUNC	STB_LOCAL	13	ll_loadlib
0x42d1e0	237	STT_FUNC	STB_LOCAL	13	str_upper
0x42d2d0	237	STT_FUNC	STB_LOCAL	13	str_lower
0x42d3c0	219	STT_FUNC	STB_LOCAL	13	ll_searchpath
0x42d4a0	292	STT_FUNC	STB_LOCAL	13	gmatch
0x432e20	394	STT_FUNC	STB_LOCAL	13	gmatch_aux
0x42d7c0	741	STT_FUNC	STB_LOCAL	13	db_sethook
0x42dab0	435	STT_FUNC	STB_LOCAL	13	db_getupvalue
0x42df90	559	STT_FUNC	STB_LOCAL	13	luaB_tonumber
0x42e380	119	STT_FUNC	STB_LOCAL	13	db_setmetatable
0x42e400	305	STT_FUNC	STB_LOCAL	13	db_setuservalue
0x42e540	593	STT_FUNC	STB_LOCAL	13	db_getlocal
0x42e7a0	1065	STT_FUNC	STB_LOCAL	13	os_date
0x42ebd0	393	STT_FUNC	STB_LOCAL	13	str_char
0x42ed60	1469	STT_FUNC	STB_LOCAL	13	db_getinfo
0x42f320	260	STT_FUNC	STB_LOCAL	13	os_setlocale
0x8c4fa0	56	STT_OBJECT	STB_LOCAL	20	catnames.11054
0x634240	24	STT_OBJECT	STB_LOCAL	15	cat.11053
0x42f430	251	STT_FUNC	STB_LOCAL	13	db_setupvalue
0x42f530	149	STT_FUNC	STB_LOCAL	13	db_getmetatable
0x42f7f0	335	STT_FUNC	STB_LOCAL	13	luaB_collectgarbage
0x8c5060	96	STT_OBJECT	STB_LOCAL	20	opts.5757
0x634360	44	STT_OBJECT	STB_LOCAL	15	optsnum.5758
0x42fa90	332	STT_FUNC	STB_LOCAL	13	db_upvalueid
0x42fbe0	608	STT_FUNC	STB_LOCAL	13	db_setlocal
0x42fe40	633	STT_FUNC	STB_LOCAL	13	db_upvaluejoin
0x4300c0	363	STT_FUNC	STB_LOCAL	13	str_dump
0x4302d0	501	STT_FUNC	STB_LOCAL	13	str_rep
0x430630	502	STT_FUNC	STB_LOCAL	13	b_replace
0x430830	297	STT_FUNC	STB_LOCAL	13	math_random
0x430960	187	STT_FUNC	STB_LOCAL	13	getfield
0x430a20	470	STT_FUNC	STB_LOCAL	13	os_time
0x430ca0	50	STT_FUNC	STB_LOCAL	13	gctm
0x431320	325	STT_FUNC	STB_LOCAL	13	searcher_Croot
0x4314d0	655	STT_FUNC	STB_LOCAL	13	tconcat
0x431af0	164	STT_FUNC	STB_LOCAL	13	luaL_setfuncs.constprop.147
0x8c5ba0	368	STT_OBJECT	STB_LOCAL	20	base_funcs
0x8c5ac0	208	STT_OBJECT	STB_LOCAL	20	bitlib
0x8c5a40	112	STT_OBJECT	STB_LOCAL	20	co_funcs
0x8c5920	272	STT_OBJECT	STB_LOCAL	20	dblib
0x8c5580	448	STT_OBJECT	STB_LOCAL	20	mathlib
0x8c5540	48	STT_OBJECT	STB_LOCAL	20	pk_funcs
0x8c4fe0	40	STT_OBJECT	STB_LOCAL	20	searchers.9900
0x8c5520	32	STT_OBJECT	STB_LOCAL	20	ll_funcs
0x8c52a0	192	STT_OBJECT	STB_LOCAL	20	syslib
0x8c51a0	240	STT_OBJECT	STB_LOCAL	20	strlib
0x8c5120	112	STT_OBJECT	STB_LOCAL	20	tab_funcs
0x432330	303	STT_FUNC	STB_LOCAL	13	push_captures
0x432460	470	STT_FUNC	STB_LOCAL	13	b_extract
0x432640	2009	STT_FUNC	STB_LOCAL	13	match
0x432fb0	884	STT_FUNC	STB_LOCAL	13	str_find_aux
0x433330	7	STT_FUNC	STB_LOCAL	13	str_match
0x433340	10	STT_FUNC	STB_LOCAL	13	str_find
0x433350	199	STT_FUNC	STB_LOCAL	13	searcher_C
0x433420	201	STT_FUNC	STB_LOCAL	13	searcher_Lua
0x4334f0	450	STT_FUNC	STB_LOCAL	13	str_byte
0x433750	198	STT_FUNC	STB_LOCAL	13	luaB_error
0x4338a0	11	STT_FUNC	STB_LOCAL	13	f_call
0x433a70	536	STT_FUNC	STB_LOCAL	13	luaB_print
0x8c5020	40	STT_OBJECT	STB_LOCAL	20	hooknames.6975
0x434050	454	STT_FUNC	STB_LOCAL	13	findloader
0x434220	362	STT_FUNC	STB_LOCAL	13	ll_require
0x434390	2011	STT_FUNC	STB_LOCAL	13	str_gsub
0x434b70	168	STT_FUNC	STB_LOCAL	13	sort_comp.constprop.135
0x434c20	174	STT_FUNC	STB_LOCAL	13	luaD_rawrunprotected.constprop.167
0x434e60	881	STT_FUNC	STB_LOCAL	13	db_debug
0x4351e0	679	STT_FUNC	STB_LOCAL	13	luaB_pcall
0x435490	739	STT_FUNC	STB_LOCAL	13	luaB_xpcall
0x435780	213	STT_FUNC	STB_LOCAL	13	luaB_dofile
0x435a30	1885	STT_FUNC	STB_LOCAL	13	auxsort
0x436190	221	STT_FUNC	STB_LOCAL	13	sort
0x4364a0	1912	STT_FUNC	STB_LOCAL	13	str_format
0x436c90	184	STT_FUNC	STB_LOCAL	13	inclinenumber
0x436d50	183	STT_FUNC	STB_LOCAL	13	skip_sep
0x436e10	119	STT_FUNC	STB_LOCAL	13	check_next
0x436e90	515	STT_FUNC	STB_LOCAL	13	LoadStringZep
0x4370a0	3002	STT_FUNC	STB_LOCAL	13	LoadFunction
0x437f60	741	STT_FUNC	STB_LOCAL	13	read_long_string
0x438250	4934	STT_FUNC	STB_LOCAL	13	llex
0x4395a0	18	STT_FUNC	STB_LOCAL	13	luaX_next.part.119
0x4395c0	244	STT_FUNC	STB_LOCAL	13	check_match
0x4396e0	63	STT_FUNC	STB_LOCAL	13	testnext.part.120
0x439760	67	STT_FUNC	STB_LOCAL	13	checknext
0x4397b0	96	STT_FUNC	STB_LOCAL	13	str_checkname
0x439810	350	STT_FUNC	STB_LOCAL	13	fieldsel
0x439970	296	STT_FUNC	STB_LOCAL	13	singlevar
0x439aa0	310	STT_FUNC	STB_LOCAL	13	gotostat
0x439be0	631	STT_FUNC	STB_LOCAL	13	test_then_block
0x43b9e0	1903	STT_FUNC	STB_LOCAL	13	subexpr
0x439e60	5606	STT_FUNC	STB_LOCAL	13	statement
0x43b450	86	STT_FUNC	STB_LOCAL	13	statlist
0x43c920	912	STT_FUNC	STB_LOCAL	13	suffixedexp
0x43b4b0	1314	STT_FUNC	STB_LOCAL	13	body
0x43c150	149	STT_FUNC	STB_LOCAL	13	explist
0x43d4a0	119	STT_FUNC	STB_LOCAL	13	block
0x43d520	676	STT_FUNC	STB_LOCAL	13	forbody
0x43ccb0	681	STT_FUNC	STB_LOCAL	13	assignment
0x634200	64	STT_OBJECT	STB_LOCAL	15	CSWTCH.744
0x6343e0	56	STT_OBJECT	STB_LOCAL	15	priority
0x43c3a0	900	STT_FUNC	STB_LOCAL	13	constructor
0x43c1f0	432	STT_FUNC	STB_LOCAL	13	recfield.isra.134
0x43c730	495	STT_FUNC	STB_LOCAL	13	funcargs
0x634390	9	STT_OBJECT	STB_LOCAL	15	udatatypename
0x0	0	STT_FILE	STB_LOCAL	SHN_ABS	lodepng.c
0x4d5df0	131	STT_FUNC	STB_LOCAL	13	checkColorValidity
0x4d5e80	1100	STT_FUNC	STB_LOCAL	13	Adam7_getpassvalues
0x4d62d0	11312	STT_FUNC	STB_LOCAL	13	unfilter
0x40472a	55	STT_FUNC	STB_LOCAL	13	ucvector_resize.part.7
0x404761	112	STT_FUNC	STB_LOCAL	13	Crc32_update_crc.constprop.17
0x9aab00	4	STT_OBJECT	STB_LOCAL	25	Crc32_crc_table_computed
0x9aa700	1024	STT_OBJECT	STB_LOCAL	25	Crc32_crc_table
0x4d8f00	220	STT_FUNC	STB_LOCAL	13	addPaddingBits
0x4d8fe0	891	STT_FUNC	STB_LOCAL	13	addUnknownChunks
0x4d9360	103	STT_FUNC	STB_LOCAL	13	uivector_push_back
0x4d93d0	100	STT_FUNC	STB_LOCAL	13	ucvector_push_back
0x4047d1	115	STT_FUNC	STB_LOCAL	13	LodePNG_add32bitInt
0x4d9440	677	STT_FUNC	STB_LOCAL	13	HuffmanTree_fillInCoins
0x4d96f0	1186	STT_FUNC	STB_LOCAL	13	writeLZ77data.isra.8
0x64b080	120	STT_OBJECT	STB_LOCAL	15	DISTANCEEXTRA
0x64b180	116	STT_OBJECT	STB_LOCAL	15	LENGTHEXTRA
0x4d9ba0	999	STT_FUNC	STB_LOCAL	13	HuffmanTree_makeFromLengths2
0x4d9f90	2132	STT_FUNC	STB_LOCAL	13	HuffmanTree_makeFromFrequencies
0x4da7f0	1257	STT_FUNC	STB_LOCAL	13	generateFixedTree
0x4dace0	146	STT_FUNC	STB_LOCAL	13	addBitToStream
0x4dad80	16217	STT_FUNC	STB_LOCAL	13	filter.isra.12
0x64af70	28	STT_OBJECT	STB_LOCAL	15	CSWTCH.78
0x4dece0	3170	STT_FUNC	STB_LOCAL	13	preProcessScanlines
0x64afd0	28	STT_OBJECT	STB_LOCAL	15	ADAM7_IY
0x64af90	28	STT_OBJECT	STB_LOCAL	15	ADAM7_DY
0x64afb0	28	STT_OBJECT	STB_LOCAL	15	ADAM7_DX
0x64aff0	28	STT_OBJECT	STB_LOCAL	15	ADAM7_IX
0x4df950	2607	STT_FUNC	STB_LOCAL	13	encodeLZ77
0x64b200	116	STT_OBJECT	STB_LOCAL	15	LENGTHBASE
0x64b100	120	STT_OBJECT	STB_LOCAL	15	DISTANCEBASE
0x4e0380	10425	STT_FUNC	STB_LOCAL	13	deflateDynamic
0x64b020	76	STT_OBJECT	STB_LOCAL	15	CLCL
0x4e63d0	570	STT_FUNC	STB_LOCAL	13	addChunk_tEXt
0x404844	217	STT_FUNC	STB_LOCAL	13	addChunk_PLTE.isra.11
0x40491d	340	STT_FUNC	STB_LOCAL	13	addChunk_tRNS
0x4e7cb0	11162	STT_FUNC	STB_LOCAL	13	decodeGeneric
0x0	0	STT_FILE	STB_LOCAL	SHN_ABS	miniz.c
0x51b260	537	STT_FUNC	STB_LOCAL	13	tdefl_calculate_minimum_redundancy
0x51b480	84	STT_FUNC	STB_LOCAL	13	mz_zip_writer_add_put_buf_callback
0x404a71	257	STT_FUNC	STB_LOCAL	13	mz_zip_writer_create_zip64_extra_data
0x51b510	199	STT_FUNC	STB_LOCAL	13	mz_zip_writer_write_zeros
0x51b5e0	54	STT_FUNC	STB_LOCAL	13	mz_zip_mem_read_func
0x51b620	205	STT_FUNC	STB_LOCAL	13	mz_zip_heap_write_func
0x51b6f0	150	STT_FUNC	STB_LOCAL	13	tdefl_output_buffer_putter
0x51b790	1262	STT_FUNC	STB_LOCAL	13	tdefl_compress_lz_codes
0x666fa0	68	STT_OBJECT	STB_LOCAL	15	mz_bitmasks
0x667620	512	STT_OBJECT	STB_LOCAL	15	s_tdefl_len_sym
0x667520	256	STT_OBJECT	STB_LOCAL	15	s_tdefl_len_extra
0x667120	512	STT_OBJECT	STB_LOCAL	15	s_tdefl_small_dist_extra
0x667320	512	STT_OBJECT	STB_LOCAL	15	s_tdefl_small_dist_sym
0x6670a0	128	STT_OBJECT	STB_LOCAL	15	s_tdefl_large_dist_sym
0x667020	128	STT_OBJECT	STB_LOCAL	15	s_tdefl_large_dist_extra
0x666a80	24	STT_OBJECT	STB_LOCAL	15	__PRETTY_FUNCTION__.5157
0x51bc80	290	STT_FUNC	STB_LOCAL	13	mz_zip_reader_end_internal
0x51bdb0	365	STT_FUNC	STB_LOCAL	13	mz_zip_writer_end_internal
0x51bf20	22	STT_FUNC	STB_LOCAL	13	mz_zip_file_write_callback
0x51bf40	91	STT_FUNC	STB_LOCAL	13	mz_zip_time_t_to_dos_time
0x51bfa0	332	STT_FUNC	STB_LOCAL	13	tdefl_radix_sort_syms
0x51c0f0	166	STT_FUNC	STB_LOCAL	13	mz_zip_array_ensure_capacity.isra.5
0x6667f0	29	STT_OBJECT	STB_LOCAL	15	__PRETTY_FUNCTION__.6207
0x51c1a0	125	STT_FUNC	STB_LOCAL	13	mz_zip_file_read_func
0x51c220	102	STT_FUNC	STB_LOCAL	13	mz_file_read_func_stdio
0x51c290	132	STT_FUNC	STB_LOCAL	13	mz_zip_file_write_func
0x404b72	35	STT_FUNC	STB_LOCAL	13	tdefl_compress_buffer.part.10
0x666a60	22	STT_OBJECT	STB_LOCAL	15	__PRETTY_FUNCTION__.5419
0x51c320	188	STT_FUNC	STB_LOCAL	13	mz_zip_writer_init_file_v2.part.17
0x51c3e0	99	STT_FUNC	STB_LOCAL	13	mz_zip_writer_create_local_dir_header.constprop.23
0x404b95	1313	STT_FUNC	STB_LOCAL	13	mz_zip_writer_add_to_central_dir
0x51c450	1473	STT_FUNC	STB_LOCAL	13	tdefl_optimize_huffman_table.constprop.30
0x51ca20	2962	STT_FUNC	STB_LOCAL	13	mz_zip_reader_read_central_dir
0x51d5c0	604	STT_FUNC	STB_LOCAL	13	mz_zip_reader_init_file_v2.part.14
0x51d820	1326	STT_FUNC	STB_LOCAL	13	mz_zip_file_stat_internal.part.15
0x51dd50	1473	STT_FUNC	STB_LOCAL	13	tdefl_optimize_huffman_table.constprop.29
0x51e320	323	STT_FUNC	STB_LOCAL	13	tdefl_start_static_block
0x51e470	3467	STT_FUNC	STB_LOCAL	13	tdefl_start_dynamic_block
0x666ff0	19	STT_OBJECT	STB_LOCAL	15	s_tdefl_packed_code_size_syms_swizzle
0x666aa0	26	STT_OBJECT	STB_LOCAL	15	__PRETTY_FUNCTION__.5072
0x51f200	2354	STT_FUNC	STB_LOCAL	13	tdefl_flush_block
0x666ac0	18	STT_OBJECT	STB_LOCAL	15	__PRETTY_FUNCTION__.5191
0x51fb40	5370	STT_FUNC	STB_LOCAL	13	tdefl_compress_fast
0x666b40	20	STT_OBJECT	STB_LOCAL	15	__PRETTY_FUNCTION__.5342
0x521040	212	STT_FUNC	STB_LOCAL	13	mz_zip_compute_crc32_callback
0x666b60	1024	STT_OBJECT	STB_LOCAL	15	s_crc_table.4748
0x521120	4707	STT_FUNC	STB_LOCAL	13	tdefl_compress_normal
0x666b20	22	STT_OBJECT	STB_LOCAL	15	__PRETTY_FUNCTION__.5397
0x666b00	17	STT_OBJECT	STB_LOCAL	15	__PRETTY_FUNCTION__.5298
0x666ae0	19	STT_OBJECT	STB_LOCAL	15	__PRETTY_FUNCTION__.5365
0x666f60	44	STT_OBJECT	STB_LOCAL	15	s_tdefl_num_probes
0x8c5ea0	160	STT_OBJECT	STB_LOCAL	20	s_error_descs.4885
0x666f60	44	STT_OBJECT	STB_LOCAL	15	s_tdefl_png_num_probes.5489
0x666a4c	5	STT_OBJECT	STB_LOCAL	15	chans.5503
0x666ff0	19	STT_OBJECT	STB_LOCAL	15	s_length_dezigzag.5536
